group_id,family_name,origin,chrs,cardinality_formal,cardinality_abs,A,B,D,synteny,TE,HC.LC,source
21244,OG0002741,ABD,4,1:1:1,1:1:1,TraesCS4A01G038100,TraesCS4B01G267600,TraesCS4D01G267200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21247,OG0002741,ABD,5,1:1:1,1:1:1,TraesCS5A01G289900,TraesCS5B01G288900,TraesCS5D01G297400,segmental homeologs,NA,HC-only,"OrthoFinder SO,i-ADHoRe"
21273,OG0002732,ABD,7,1:1:1,1:1:1,TraesCS7A01G488500,TraesCS7B01G391700,TraesCS7D01G475000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21275,OG0002732,ABD,1,1:1:1,1:1:1,TraesCS1A01G272000,TraesCS1B01G282000,TraesCS1D01G272900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
21283,OG0002724,ABD,2,1:1:1,1:1:1,TraesCS2A01G316300,TraesCS2B01G334400,TraesCS2D01G314200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21284,OG0002724,ABD,2,1:1:1,1:1:1,TraesCS2A01G316400,TraesCS2B01G334500,TraesCS2D01G314300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
21287,OG0002774,ABD,6,1:1:1,1:1:1,TraesCS6A01G172200,TraesCS6B01G200000,TraesCS6D01G161500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21288,OG0002774,ABD,3,1:1:1,1:1:1,TraesCS3A01G160500,TraesCS3B01G191100,TraesCS3D01G167700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21289,OG0002728,ABD,7,1:1:1,1:1:1,TraesCS7A01G241200,TraesCS7B01G136700,TraesCS7D01G240200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21291,OG0002719,ABD,4,1:1:1,1:1:1,TraesCS4A01G048700,TraesCS4B01G256100,TraesCS4D01G256200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21292,OG0002754,ABD,7,1:1:1,1:1:1,TraesCS7A01G412100,TraesCS7B01G311400,TraesCS7D01G405300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21295,OG0002754,ABD,7,1:1:1,1:1:1,TraesCS7A01G413100,TraesCS7B01G312600,TraesCS7D01G406200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21300,OG0002772,ABD,4,1:1:1,1:1:1,TraesCS4A01G044600,TraesCS4B01G265800,TraesCS4D01G265700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21307,OG0002725,ABD,4,1:1:1,1:1:1,TraesCS4A01G005100,TraesCS4B01G299900,TraesCS4D01G298800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21308,OG0002725,ABD,2,1:1:1,1:1:1,TraesCS2A01G166900,TraesCS2B01G193000,TraesCS2D01G174500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21309,OG0002766,ABD,4,1:1:1,1:1:1,TraesCS4A01G069000,TraesCS4B01G226100,TraesCS4D01G226800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21310,OG0002766,ABD,1,1:1:1,1:1:1,TraesCS1A01G102500,TraesCS1B01G113300,TraesCS1D01G094400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21311,OG0002707,ABD,4,1:1:1,1:1:1,TraesCS4A01G214200,TraesCS4B01G101800,TraesCS4D01G098400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21312,OG0002707,ABD,2,1:1:1,1:1:1,TraesCS2A01G306500,TraesCS2B01G323200,TraesCS2D01G305000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21320,OG0002762,ABD,5,1:1:1,1:1:1,TraesCS5A01G001500,TraesCS5B01G002600,TraesCS5D01G001900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21321,OG0002762,ABD,5,1:1:1,1:1:1,TraesCS5A01G002400,TraesCS5B01G001800,TraesCS5D01G002800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21322,OG0002721,ABD,6,1:1:1,1:1:1,TraesCS6A01G005300,TraesCS6B01G010000,TraesCS6D01G007100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21323,OG0002721,ABD,2,1:1:1,1:1:1,TraesCS2A01G437600,TraesCS2B01G457700,TraesCS2D01G434600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21330,OG0002749,ABD,7,1:1:1,1:1:1,TraesCS7A01G344400,TraesCS7B01G238700,TraesCS7D01G335100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21331,OG0002746,ABD,2,1:1:1,1:1:1,TraesCS2A01G354400,TraesCS2B01G374900,TraesCS2D01G354600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21333,OG0002746,ABD,4,1:1:1,1:1:1,TraesCS4A01G120800,TraesCS4B01G184100,TraesCS4D01G185200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21335,OG0002699,ABD,7,1:1:1,1:1:1,TraesCS7A01G258700,TraesCS7B01G156300,TraesCS7D01G259600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21345,OG0002742,ABD,1,1:1:1,1:1:1,TraesCS1A01G084000,TraesCS1B01G101500,TraesCS1D01G085200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21354,OG0002684,ABD,2,1:1:1,1:1:1,TraesCS2A01G436000,TraesCS2B01G457200,TraesCS2D01G433900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21357,OG0002713,ABD,1,1:1:1,1:1:1,TraesCS1A01G141500,TraesCS1B01G158000,TraesCS1D01G140500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21361,OG0002691,ABD,1,1:1:1,1:1:1,TraesCS1A01G054900,TraesCS1B01G071700,TraesCS1D01G055600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21362,OG0002691,ABD,6,1:1:1,1:1:1,TraesCS6A01G042800,TraesCS6B01G058600,TraesCS6D01G049400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
21368,OG0002736,ABD,3,1:1:1,1:1:1,TraesCS3A01G077500,TraesCS3B01G091900,TraesCS3D01G077600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21369,OG0002733,ABD,1,1:1:1,1:1:1,TraesCS1A01G023400,TraesCS1B01G029100,TraesCS1D01G022900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21370,OG0002733,ABD,3,1:1:1,1:1:1,TraesCS3A01G517700,TraesCS3B01G585300,TraesCS3D01G525200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21371,OG0002730,ABD,1,1:1:1,1:1:1,TraesCS1A01G396400,TraesCS1B01G424700,TraesCS1D01G404400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21372,OG0002730,ABD,3,1:1:1,1:1:1,TraesCS3A01G246000,TraesCS3B01G273400,TraesCS3D01G245400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21373,OG0002708,ABD,6,1:1:1,1:1:1,TraesCS6A01G171300,TraesCS6B01G199500,TraesCS6D01G161000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21374,OG0002708,ABD,7,1:1:1,1:1:1,TraesCS7A01G390300,TraesCS7B01G291900,TraesCS7D01G386000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21377,OG0002718,ABD,3,1:1:1,1:1:1,TraesCS3A01G175700,TraesCS3B01G205400,TraesCS3D01G181200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21378,OG0002731,ABD,2,1:1:1,1:1:1,TraesCS2A01G360200,TraesCS2B01G379300,TraesCS2D01G359000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21382,OG0002726,ABD,2,1:1:1,1:1:1,TraesCS2A01G552100,TraesCS2B01G583500,TraesCS2D01G553100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21386,OG0002727,ABD,2,1:1:1,1:1:1,TraesCS2A01G307600,TraesCS2B01G324200,TraesCS2D01G306000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21387,OG0002727,ABD,7,1:1:1,1:1:1,TraesCS7A01G322900,TraesCS7B01G223800,TraesCS7D01G319500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21390,OG0002696,ABD,4,1:1:1,1:1:1,TraesCS4A01G292300,TraesCS4B01G021800,TraesCS4D01G019500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21391,OG0002696,ABD,2,1:1:1,1:1:1,TraesCS2A01G122200,TraesCS2B01G144300,TraesCS2D01G124900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
21392,OG0002723,ABD,5,1:1:1,1:1:1,TraesCS5A01G075400,TraesCS5B01G081700,TraesCS5D01G088900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21393,OG0002723,ABD,1,1:1:1,1:1:1,TraesCS1A01G033100,TraesCS1B01G041200,TraesCS1D01G034100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21396,OG0002710,ABD,5,1:1:1,1:1:1,TraesCS5A01G084000,TraesCS5B01G089600,TraesCS5D01G096400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21397,OG0002710,ABD,5,1:1:1,1:1:1,TraesCS5A01G083600,TraesCS5B01G089400,TraesCS5D01G095800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21398,OG0002704,ABD,4,1:1:1,1:1:1,TraesCS4A01G192800,TraesCS4B01G122400,TraesCS4D01G120500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21399,OG0002704,ABD,5,1:1:1,1:1:1,TraesCS5A01G146200,TraesCS5B01G145000,TraesCS5D01G146100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21400,OG0002698,ABD,6,1:1:1,1:1:1,TraesCS6A01G033300,TraesCS6B01G046800,TraesCS6D01G038500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer"
21403,OG0002690,ABD,1,1:1:1,1:1:1,TraesCS1A01G282900,TraesCS1B01G291800,TraesCS1D01G282100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21404,OG0002690,ABD,2,1:1:1,1:1:1,TraesCS2A01G138300,TraesCS2B01G162200,TraesCS2D01G141300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21405,OG0002690,ABD,6,1:1:1,1:1:1,TraesCS6A01G136900,TraesCS6B01G165100,TraesCS6D01G125900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
21407,OG0002693,ABD,3,1:1:1,1:1:1,TraesCS3A01G175500,TraesCS3B01G205200,TraesCS3D01G181000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21410,OG0002720,ABD,2,1:1:1,1:1:1,TraesCS2A01G538700,TraesCS2B01G568900,TraesCS2D01G539600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
21411,OG0002720,ABD,2,1:1:1,1:1:1,TraesCS2A01G538600,TraesCS2B01G568800,TraesCS2D01G539400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21414,OG0002685,ABD,2,1:1:1,1:1:1,TraesCS2A01G584200,TraesCS2B01G602500,TraesCS2D01G595800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21419,OG0002687,ABD,5,1:1:1,1:1:1,TraesCS5A01G088200,TraesCS5B01G094200,TraesCS5D01G100600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21420,OG0002682,ABD,3,1:1:1,1:1:1,TraesCS3A01G318500,TraesCS3B01G347400,TraesCS3D01G312700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21421,OG0002682,ABD,5,1:1:1,1:1:1,TraesCS5A01G456700,TraesCS5B01G465800,TraesCS5D01G467500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21422,OG0002682,ABD,2,1:1:1,1:1:1,TraesCS2A01G196100,TraesCS2B01G223800,TraesCS2D01G204200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21424,OG0002683,ABD,1,1:1:1,1:1:1,TraesCS1A01G242500,TraesCS1B01G253900,TraesCS1D01G242400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21426,OG0002711,ABD,7,1:1:1,1:1:1,TraesCS7A01G334200,TraesCS7B01G246800,TraesCS7D01G341900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21427,OG0002711,ABD,2,1:1:1,1:1:1,TraesCS2A01G421400,TraesCS2B01G440400,TraesCS2D01G418400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21428,OG0002681,ABD,5,1:1:1,1:1:1,TraesCS5A01G299400,TraesCS5B01G301900,TraesCS5D01G308600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21429,OG0002705,ABD,5,1:1:1,1:1:1,TraesCS5A01G448900,TraesCS5B01G453600,TraesCS5D01G455400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21430,OG0002705,ABD,3,1:1:1,1:1:1,TraesCS3A01G066800,TraesCS3B01G079600,TraesCS3D01G066500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21437,OG0002700,ABD,1,1:1:1,1:1:1,TraesCS1A01G355500,TraesCS1B01G366100,TraesCS1D01G354900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21438,OG0002700,ABD,1,1:1:1,1:1:1,TraesCS1A01G339800,TraesCS1B01G352100,TraesCS1D01G341800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
21439,OG0002694,ABD,45,1:1:1,1:1:1,TraesCS4A01G358900,TraesCS5B01G513400,TraesCS5D01G513900,segmental homeologs,NA,HC-only,"OrthoFinder SO,DAGchainer,i-ADHoRe"
21440,OG0002694,ABD,45,1:1:1,1:1:1,TraesCS4A01G358800,TraesCS5B01G513200,TraesCS5D01G513700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21442,OG0002678,ABD,7,1:1:1,1:1:1,TraesCS7A01G244800,TraesCS7B01G146600,TraesCS7D01G243500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21444,OG0002677,ABD,3,1:1:1,1:1:1,TraesCS3A01G120200,TraesCS3B01G139700,TraesCS3D01G122300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21445,OG0002688,ABD,3,1:1:1,1:1:1,TraesCS3A01G368600,TraesCS3B01G400100,TraesCS3D01G361500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21446,OG0002688,ABD,1,1:1:1,1:1:1,TraesCS1A01G278600,TraesCS1B01G287500,TraesCS1D01G277900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21447,OG0002676,ABD,4,1:1:1,1:1:1,TraesCS4A01G114100,TraesCS4B01G190000,TraesCS4D01G191400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21448,OG0002676,ABD,1,1:1:1,1:1:1,TraesCS1A01G129100,TraesCS1B01G146100,TraesCS1D01G125600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21449,OG0002675,ABD,6,1:1:1,1:1:1,TraesCS6A01G402600,TraesCS6B01G445600,TraesCS6D01G386600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21450,OG0002675,ABD,2,1:1:1,1:1:1,TraesCS2A01G272100,TraesCS2B01G290300,TraesCS2D01G271400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
21451,OG0002674,ABD,7,1:1:1,1:1:1,TraesCS7A01G217200,TraesCS7B01G124100,TraesCS7D01G218500,segmental homeologs,NA,HC-only,"OrthoFinder SO,MCScanX"
21453,OG0002673,ABD,7,1:1:1,1:1:1,TraesCS7A01G173500,TraesCS7B01G078700,TraesCS7D01G174900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21454,OG0002673,ABD,7,1:1:1,1:1:1,TraesCS7A01G173300,TraesCS7B01G078600,TraesCS7D01G174700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21456,OG0002672,ABD,7,1:1:1,1:1:1,TraesCS7A01G416000,TraesCS7B01G316000,TraesCS7D01G409200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21458,OG0002672,ABD,3,1:1:1,1:1:1,TraesCS3A01G183700,TraesCS3B01G213500,TraesCS3D01G187900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21459,OG0002671,ABD,2,1:1:1,1:1:1,TraesCS2A01G393000,TraesCS2B01G411100,TraesCS2D01G391100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
21461,OG0002671,ABD,6,1:1:1,1:1:1,TraesCS6A01G243000,TraesCS6B01G281200,TraesCS6D01G225300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21462,OG0002670,ABD,2,1:1:1,1:1:1,TraesCS2A01G362600,TraesCS2B01G380500,TraesCS2D01G360000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21463,OG0002670,ABD,6,1:1:1,1:1:1,TraesCS6A01G228500,TraesCS6B01G253200,TraesCS6D01G206600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,MCScanX"
21466,OG0002608,ABD,5,1:1:1,1:1:1,TraesCS5A01G343500,TraesCS5B01G343300,TraesCS5D01G351900,segmental homeologs,NA,HC-only,"OrthoFinder SO,DAGchainer,i-ADHoRe"
21470,OG0002593,ABD,1,1:1:1,1:1:1,TraesCS1A01G151400,TraesCS1B01G168900,TraesCS1D01G148400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21471,OG0002602,ABD,3,1:1:1,1:1:1,TraesCS3A01G267500,TraesCS3B01G300900,TraesCS3D01G267700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21472,OG0002602,ABD,1,1:1:1,1:1:1,TraesCS1A01G386000,TraesCS1B01G413400,TraesCS1D01G394000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
21473,OG0002602,ABD,1,1:1:1,1:1:1,TraesCS1A01G385800,TraesCS1B01G413300,TraesCS1D01G393900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21474,OG0002602,ABD,1,1:1:1,1:1:1,TraesCS1A01G386100,TraesCS1B01G413500,TraesCS1D01G394100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
21475,OG0002583,ABD,3,1:1:1,1:1:1,TraesCS3A01G303600,TraesCS3B01G332700,TraesCS3D01G298200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21476,OG0002583,ABD,5,1:1:1,1:1:1,TraesCS5A01G465200,TraesCS5B01G477000,TraesCS5D01G477800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21480,OG0002610,ABD,6,1:1:1,1:1:1,TraesCS6A01G170200,TraesCS6B01G198400,TraesCS6D01G160000,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21482,OG0002610,ABD,7,1:1:1,1:1:1,TraesCS7A01G392000,TraesCS7B01G294200,TraesCS7D01G387600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21483,OG0002610,ABD,7,1:1:1,1:1:1,TraesCS7A01G392300,TraesCS7B01G294400,TraesCS7D01G387800,segmental homeologs,NA,HC-only,"OrthoFinder SO,i-ADHoRe"
21484,OG0002575,ABD,3,1:1:1,1:1:1,TraesCS3A01G389500,TraesCS3B01G419300,TraesCS3D01G380200,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21485,OG0002575,ABD,45,1:1:1,1:1:1,TraesCS4A01G328900,TraesCS5B01G543300,TraesCS5D01G544900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21486,OG0002575,ABD,5,1:1:1,1:1:1,TraesCS5A01G296300,TraesCS5B01G295500,TraesCS5D01G303500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21487,OG0002582,ABD,6,1:1:1,1:1:1,TraesCS6A01G417900,TraesCS6B01G471100,TraesCS6D01G403200,segmental homeologs,NA,HC-only,"OrthoFinder SO,i-ADHoRe"
21488,OG0002582,ABD,7,1:1:1,1:1:1,TraesCS7A01G264400,TraesCS7B01G162500,TraesCS7D01G265400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21489,OG0002556,ABD,3,1:1:1,1:1:1,TraesCS3A01G532700,TraesCS3B01G609500,TraesCS3D01G537900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21490,OG0002556,ABD,4,1:1:1,1:1:1,TraesCS4A01G097000,TraesCS4B01G207400,TraesCS4D01G208300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21491,OG0002556,ABD,1,1:1:1,1:1:1,TraesCS1A01G034300,TraesCS1B01G050200,TraesCS1D01G035300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21493,OG0002604,ABD,6,1:1:1,1:1:1,TraesCS6A01G213900,TraesCS6B01G243900,TraesCS6D01G196500,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21494,OG0002566,ABD,1,1:1:1,1:1:1,TraesCS1A01G332900,TraesCS1B01G346500,TraesCS1D01G335700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21495,OG0002566,ABD,3,1:1:1,1:1:1,TraesCS3A01G303400,TraesCS3B01G332900,TraesCS3D01G298400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21498,OG0002576,ABD,1,1:1:1,1:1:1,TraesCS1A01G106300,TraesCS1B01G123600,TraesCS1D01G108700,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21499,OG0002598,ABD,1,1:1:1,1:1:1,TraesCS1A01G355700,TraesCS1B01G365800,TraesCS1D01G354800,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21502,OG0002598,ABD,3,1:1:1,1:1:1,TraesCS3A01G284600,TraesCS3B01G318500,TraesCS3D01G284400,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe,MCScanX"
21506,OG0002625,ABD,7,1:1:1,1:1:1,TraesCS7A01G559600,TraesCS7B01G484700,TraesCS7D01G550300,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer"
21512,OG0002628,ABD,45,1:1:1,1:1:1,TraesCS4A01G339400,TraesCS5B01G549000,TraesCS5D01G535900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,MCScanX"
21514,OG0002621,ABD,6,1:1:1,1:1:1,TraesCS6A01G296900,TraesCS6B01G326700,TraesCS6D01G277100,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe,MCScanX"
21516,OG0002591,ABD,3,1:1:1,1:1:1,TraesCS3A01G397000,TraesCS3B01G429000,TraesCS3D01G390900,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,DAGchainer,i-ADHoRe"
21517,OG0002591,ABD,3,1:1:1,1:1:1,TraesCS3A01G396800,TraesCS3B01G428700,TraesCS3D01G390600,segmental homeologs,NA,HC-only,"OrthoFinder SO,BLAST RBH,i-ADHoRe"
21518,OG0002591,ABD,3,1:1:1,1:1:1,TraesCS3A01G396900,TraesCS3B01G428800,TraesCS3D01G390700,segmental homeologs,NA,HC-only,"OrthoFinder SO,i-ADHoRe"
