assembly	chromosome	start	end	block_no	chr_length	merged_block
landmark	chr2D	378362127	392527019	2407	651852609	664
landmark	chr2D	381192630	392694669	2264	651852609	727
landmark	chr2D	417159753	422093108	2122	651852609	1159
landmark	chr2D	492508384	496639824	2117	651852609	105
landmark	chr2D	556925281	566656757	2030	651852609	639
landmark	chr2D	586841634	597323258	2059	651852609	759
landmark	chr2D	621841398	631546204	2060	651852609	457
landmark	chr2D	626807005	635522576	2036	651852609	887
landmark	chr2D	635593374	636528338	2127	651852609	584
landmark	chr2D	646028111	649377298	2118	651852609	887
landmark	chr2D	646028111	651824161	2036	651852609	887
landmark	chr2D	650651007	651824161	2118	651852609	887
landmark	chr3A	18829624	23857301	2580	750843639	1137
landmark	chr3A	23866801	37651203	2490	750843639	550
landmark	chr3A	37822702	42794516	2582	750843639	1149
landmark	chr3A	63065555	117836588	2444	750843639	8
landmark	chr3A	63065555	117836588	2449	750843639	9
landmark	chr3A	63065555	117836588	2447	750843639	238
landmark	chr3A	63065555	117836588	2448	750843639	8
landmark	chr3A	107863262	117230216	2816	750843639	8
landmark	chr3A	109149213	113922749	2556	750843639	8
landmark	chr3A	456409469	500996006	2456	750843639	8
landmark	chr3A	456409469	500996006	2454	750843639	8
landmark	chr3A	456409469	500996006	2455	750843639	8
landmark	chr3A	460811089	465544070	2584	750843639	8
landmark	chr3A	460811089	485525243	2469	750843639	8
landmark	chr3A	460811089	500996006	2460	750843639	8
landmark	chr3A	469739062	478169622	2810	750843639	8
landmark	chr3A	516119133	545155757	2452	750843639	8
landmark	chr3A	516119133	545155757	2443	750843639	309
landmark	chr3A	516119133	545155757	2442	750843639	308
landmark	chr3A	545257497	555701657	2444	750843639	8
landmark	chr3A	545257497	555701657	2449	750843639	9
landmark	chr3A	545257497	555701657	2448	750843639	8
landmark	chr3A	545257497	555701657	2447	750843639	238
landmark	chr3A	556260455	583246062	2452	750843639	8
landmark	chr3A	556260455	597931661	2442	750843639	308
landmark	chr3A	556260455	597931661	2443	750843639	309
landmark	chr3A	588436764	593705112	2806	750843639	308
landmark	chr3A	637947101	642717284	2581	750843639	213
landmark	chr3A	648017306	652831710	2577	750843639	1112
landmark	chr3A	657922324	662573362	2583	750843639	1203
landmark	chr3A	697388019	712144342	2503	750843639	649
landmark	chr3A	702379974	707126199	2585	750843639	580
landmark	chr3A	707345696	712144342	2578	750843639	649
landmark	chr3A	735715804	746463870	2527	750843639	746
landmark	chr3B	6945399	11696528	2943	830829764	811
landmark	chr3B	11882824	27036727	2918	830829764	199
landmark	chr3B	11882824	82072451	2860	830829764	199
landmark	chr3B	17558579	21405805	2983	830829764	199
landmark	chr3B	30089884	36544671	2986	830829764	199
landmark	chr3B	53199131	58008330	2988	830829764	199
landmark	chr3B	59024130	161796092	2853	830829764	10
landmark	chr3B	59024130	571262314	2836	830829764	10
landmark	chr3B	147183271	576660207	2837	830829764	19
landmark	chr3B	308386267	311126889	2984	830829764	10
landmark	chr3B	545805903	566191240	2899	830829764	10
landmark	chr3B	545805903	738156632	2844	830829764	103
landmark	chr3B	577490273	586865144	2941	830829764	91
landmark	chr3B	577490273	591460916	2915	830829764	91
landmark	chr3B	577490273	591460916	2916	830829764	91
landmark	chr3B	592530095	597090445	2989	830829764	103
landmark	chr3B	607379942	637336932	2887	830829764	103
landmark	chr3B	647542266	733081055	2857	830829764	103
landmark	chr3B	647542266	738156632	2855	830829764	103
landmark	chr3B	672851360	738156632	2865	830829764	103
landmark	chr3B	672851360	738156632	2866	830829764	103
landmark	chr3B	683678409	690719143	3119	830829764	103
landmark	chr3B	692034162	700363351	2917	830829764	103
landmark	chr3B	758131170	762608379	2982	830829764	1238
landmark	chr3B	817821543	821806038	2964	830829764	341
landmark	chr3B	817821543	821806038	2985	830829764	341
landmark	chr3B	817821543	821806038	2987	830829764	341
landmark	chr3D	66889410	116335070	3227	615552423	265
landmark	chr3D	86935587	116335070	3235	615552423	265
landmark	chr3D	116391263	121379064	3284	615552423	65
landmark	chr3D	116391263	298600793	3219	615552423	74
landmark	chr3D	116391263	355996782	3217	615552423	74
landmark	chr3D	116391263	360935466	3216	615552423	74
landmark	chr3D	147816975	157377660	3362	615552423	74
landmark	chr3D	167034790	172607947	3363	615552423	65
landmark	chr3D	312712104	324320279	3219	615552423	74
landmark	chr3D	386291291	426592858	3233	615552423	318
landmark	chr3D	426843817	571823033	3224	615552423	124
landmark	chr3D	536422921	556169478	3242	615552423	124
landmark	chr3D	541598384	551346320	3279	615552423	124
landmark	chr3D	602199098	611559758	3364	615552423	855
landmark	chr3D	602779892	605974837	3328	615552423	855
landmark	chr3D	602779892	605974837	3329	615552423	855
landmark	chr3D	608950841	610931373	3329	615552423	855
landmark	chr3D	608950841	610931373	3328	615552423	855
landmark	chr4A	19620174	29435320	3602	744588157	647
landmark	chr4A	24753423	64576058	3540	744588157	202
landmark	chr4A	29790459	34680475	3644	744588157	202
landmark	chr4A	29790459	52617528	3572	744588157	202
landmark	chr4A	35150874	64576058	3548	744588157	13
landmark	chr4A	35150874	64576058	3547	744588157	13
landmark	chr4A	39830540	52617528	3595	744588157	13
landmark	chr4A	39830540	52617528	3594	744588157	13
landmark	chr4A	39830540	64576058	3555	744588157	13
landmark	chr4A	39830540	64576058	3550	744588157	13
landmark	chr4A	41992416	688954992	3525	744588157	1
landmark	chr4A	51137760	64576058	3580	744588157	1
landmark	chr4A	61309492	64576058	3594	744588157	13
landmark	chr4A	61309492	64576058	3595	744588157	13
landmark	chr4A	71994845	80857778	3548	744588157	13
landmark	chr4A	71994845	80857778	3547	744588157	13
landmark	chr4A	71994845	80857778	3540	744588157	202
landmark	chr4A	71994845	80857778	3550	744588157	13
landmark	chr4A	71994845	80857778	3555	744588157	13
landmark	chr4A	76618575	80857778	3580	744588157	1
landmark	chr4A	215137568	219291764	3650	744588157	1
landmark	chr4A	215137568	219291764	3646	744588157	1
landmark	chr4A	270322769	271804984	3647	744588157	1
landmark	chr4A	270322769	271804984	3652	744588157	1
landmark	chr4A	270322769	271804984	3649	744588157	1
landmark	chr4A	317070673	318045161	3653	744588157	1
landmark	chr4A	317070673	318045161	3648	744588157	1
landmark	chr4A	358840185	362113814	3651	744588157	1
landmark	chr4A	384392489	436829730	3689	744588157	1
landmark	chr4A	462201506	467145952	3878	744588157	1
landmark	chr4A	473765142	483951642	3879	744588157	1
landmark	chr4A	592308874	597054154	3616	744588157	1
landmark	chr4A	618085607	619375446	3575	744588157	1
landmark	chr4A	621470587	626168847	3575	744588157	1
landmark	chr4A	631210865	641481593	3612	744588157	1
landmark	chr4A	645401108	671947082	3563	744588157	1
landmark	chr4A	720513159	742271664	3573	744588157	336
landmark	chr4A	720513159	742271664	3593	744588157	336
landmark	chr4A	724399991	742271664	3601	744588157	336
landmark	chr4A	724399991	742271664	3600	744588157	336
landmark	chr4B	230189	4137005	3987	673617499	1278
landmark	chr4B	230189	4137005	3982	673617499	1278
landmark	chr4B	19719798	35635494	3940	673617499	601
landmark	chr4B	23655656	38626155	3938	673617499	61
landmark	chr4B	23655656	172398054	3904	673617499	61
landmark	chr4B	28615430	172398054	3907	673617499	2
landmark	chr4B	28615430	172398054	3906	673617499	2
landmark	chr4B	46615028	55710390	4249	673617499	2
landmark	chr4B	48914514	172398054	3909	673617499	2
landmark	chr4B	409339245	418352443	4042	673617499	873
landmark	chr4B	418344465	422530060	3989	673617499	289
landmark	chr4B	418344465	422530060	3983	673617499	289
landmark	chr4B	423772031	435486671	4123	673617499	289
landmark	chr4B	426104632	435170711	4070	673617499	289
landmark	chr4B	428409361	437748693	4043	673617499	330
landmark	chr4B	432823542	456352352	4080	673617499	92
landmark	chr4B	437747708	451911161	3941	673617499	92
landmark	chr4B	443446384	447458013	3984	673617499	92
landmark	chr4B	466785791	481641254	4081	673617499	92
landmark	chr4B	471956388	484774796	4124	673617499	700
landmark	chr4B	473568648	484106134	4076	673617499	700
landmark	chr4B	479151678	482141384	3990	673617499	92
landmark	chr4B	479151678	482141384	3986	673617499	92
landmark	chr4B	479151678	522084640	3916	673617499	302
landmark	chr4B	487268229	625122311	3908	673617499	134
landmark	chr4B	492206812	673535148	3902	673617499	109
landmark	chr4B	502401990	517162834	3942	673617499	92
landmark	chr4B	530465777	542756334	4083	673617499	92
landmark	chr4B	531093503	560024394	3923	673617499	92
landmark	chr4B	541447782	561387089	4084	673617499	92
landmark	chr4B	562354948	568554900	4085	673617499	92
landmark	chr4B	562354948	568554900	4164	673617499	92
landmark	chr4B	562425162	568419075	4159	673617499	92
landmark	chr4B	574057870	586871620	4160	673617499	109
landmark	chr4B	620945130	625122311	3988	673617499	109
landmark	chr4B	653413054	658521730	3985	673617499	109
landmark	chr4D	410004	5321108	4505	509857067	1169
landmark	chr4D	4759766	24338305	4282	509857067	544
landmark	chr4D	39852446	63590516	4277	509857067	470
landmark	chr4D	49784556	63590516	4284	509857067	62
landmark	chr4D	64185175	119419836	4264	509857067	237
landmark	chr4D	79211788	84173782	4355	509857067	44
landmark	chr4D	88126061	93343729	4394	509857067	237
landmark	chr4D	170222849	173577927	4353	509857067	36
landmark	chr4D	234395525	236939976	4356	509857067	36
landmark	chr4D	318285136	323355034	4535	509857067	44
landmark	chr4D	318285136	323355034	4395	509857067	44
landmark	chr4D	358469036	362789354	4354	509857067	44
landmark	chr4D	375388280	381889988	4526	509857067	1007
landmark	chr4D	383773162	393154770	4288	509857067	661
landmark	chr4D	418357748	441902067	4274	509857067	473
landmark	chr4D	427267938	441902067	4289	509857067	473
landmark	chr4D	442171062	451803311	4299	509857067	451
landmark	chr4D	442171062	466730918	4276	509857067	451
landmark	chr4D	482155767	491726652	4300	509857067	843
landmark	chr4D	487045407	491726652	4352	509857067	659
landmark	chr4D	487045407	491726652	4357	509857067	659
landmark	chr4D	487045407	491726652	4302	509857067	659
landmark	chr4D	487045407	496697302	4290	509857067	659
landmark	chr4D	502013272	505554841	4321	509857067	1293
landmark	chr5A	22056303	41163436	4614	709773743	333
landmark	chr5A	22056303	41163436	4618	709773743	333
landmark	chr5A	27938060	41163436	4627	709773743	333
landmark	chr5A	31453424	41163436	4652	709773743	333
landmark	chr5A	47460837	68622773	4884	709773743	503
landmark	chr5A	52711222	70173279	4773	709773743	588
landmark	chr5A	55341492	70173279	4969	709773743	104
landmark	chr5A	57362394	70173279	4904	709773743	104
landmark	chr5A	78157536	85358156	4774	709773743	968
landmark	chr5A	81185944	85860453	4727	709773743	104
landmark	chr5A	81185944	100711694	4616	709773743	104
landmark	chr5A	119065650	214921279	4972	709773743	104
landmark	chr5A	119065650	214955021	4906	709773743	104
landmark	chr5A	188991164	188995479	4728	709773743	40
landmark	chr5A	220953085	225790830	4695	709773743	104
landmark	chr5A	246802227	250563348	4729	709773743	27
landmark	chr5A	246802227	250563348	4718	709773743	27
landmark	chr5A	246802227	258063964	4655	709773743	730
landmark	chr5A	248528260	258063964	4719	709773743	27
landmark	chr5A	248528260	258063964	4713	709773743	27
landmark	chr5A	357170150	365676095	4973	709773743	121
landmark	chr5A	359734810	365676095	4907	709773743	121
landmark	chr5A	381301631	388643415	4628	709773743	956
landmark	chr5A	381365734	388643415	4929	709773743	961
landmark	chr5A	383191065	388643415	4885	709773743	868
landmark	chr5A	389052380	390734791	4722	709773743	397
landmark	chr5A	389052380	395852914	4929	709773743	961
landmark	chr5A	389052380	398193902	4885	709773743	868
landmark	chr5A	389052380	405014960	4626	709773743	397
landmark	chr5A	396223840	402164936	4628	709773743	956
landmark	chr5A	402539567	405014960	4722	709773743	397
landmark	chr5A	402539567	444787398	4886	709773743	307
landmark	chr5A	474025356	479239870	4707	709773743	154
landmark	chr5A	508612663	549157421	4589	709773743	315
landmark	chr5A	513841068	554287967	4588	709773743	299
landmark	chr5A	547638439	554210392	4805	709773743	191
landmark	chr5A	548797445	554287967	4720	709773743	191
landmark	chr5A	554342435	558693869	4583	709773743	259
landmark	chr5A	565488362	572832995	4974	709773743	955
landmark	chr5A	573983740	588876487	4625	709773743	259
landmark	chr5A	573983740	608656040	4583	709773743	259
landmark	chr5A	584034791	588876487	4714	709773743	191
landmark	chr5A	584034791	603796043	4617	709773743	240
landmark	chr5A	624209785	627667041	4715	709773743	240
landmark	chr5A	624209785	634088352	4653	709773743	240
landmark	chr5A	626059348	633214380	4932	709773743	240
landmark	chr5A	629247318	634088352	4725	709773743	240
landmark	chr5A	644097724	648858764	4629	709773743	650
landmark	chr5A	652357608	657208108	4978	709773743	650
landmark	chr5A	673932484	678627740	4723	709773743	1213
landmark	chr5A	673932484	678627740	4726	709773743	1213
landmark	chr5A	678931797	684198940	4716	709773743	1103
landmark	chr5A	678931797	684198940	4721	709773743	1103
landmark	chr5A	703381920	707810757	4724	709773743	427
landmark	chr5A	703381920	707810757	4717	709773743	427
landmark	chr5A	703381920	709676514	4656	709773743	489
landmark	chr5A	703381920	709676514	4654	709773743	489
landmark	chr5A	703381920	709676514	4645	709773743	489
landmark	chr5B	16235	6927740	5162	713149757	852
landmark	chr5B	16235	9418777	5124	713149757	852
landmark	chr5B	1579405	38636361	5091	713149757	344
landmark	chr5B	13858294	18777987	5175	713149757	344
landmark	chr5B	45843444	51062385	5293	713149757	1109
landmark	chr5B	58886022	94261879	5090	713149757	78
landmark	chr5B	64253267	68380049	5125	713149757	78
landmark	chr5B	72007163	75907985	5125	713149757	78
landmark	chr5B	89628427	94261879	5163	713149757	78
landmark	chr5B	100037310	103579047	5171	713149757	46
landmark	chr5B	255955257	259557717	5172	713149757	46
landmark	chr5B	280978455	285627047	5176	713149757	271
landmark	chr5B	296375795	397966649	5069	713149757	46
landmark	chr5B	296375795	448891296	5063	713149757	120
landmark	chr5B	315809003	321131387	5466	713149757	46
landmark	chr5B	340564746	397966649	5077	713149757	46
landmark	chr5B	419242542	428963597	5127	713149757	120
landmark	chr5B	419242542	438797126	5110	713149757	120
landmark	chr5B	429093234	433900625	5170	713149757	120
landmark	chr5B	439001606	478755026	5088	713149757	325
landmark	chr5B	468639373	478755026	5126	713149757	157
landmark	chr5B	468639373	478755026	5128	713149757	157
landmark	chr5B	518293657	522928820	5173	713149757	186
landmark	chr5B	518293657	522928820	5169	713149757	186
landmark	chr5B	562956955	568846477	5271	713149757	1045
landmark	chr5B	578708696	583712961	5177	713149757	441
landmark	chr5B	578708696	583712961	5174	713149757	441
landmark	chr5B	599121152	657887816	5076	713149757	228
landmark	chr5B	647878921	656261179	5323	713149757	228
landmark	chr5B	662975421	668519308	5122	713149757	504
landmark	chr5B	662975421	668519308	5178	713149757	504
landmark	chr5D	93627	2696635	5589	566080677	1306
landmark	chr5D	7562165	9726370	5589	566080677	1306
landmark	chr5D	14740391	18998680	5587	566080677	582
landmark	chr5D	37321983	407530311	5486	566080677	34
landmark	chr5D	67323780	86759820	5517	566080677	34
landmark	chr5D	150829443	168510887	5518	566080677	34
landmark	chr5D	184027599	187962044	5584	566080677	34
landmark	chr5D	256729339	267072870	5691	566080677	34
landmark	chr5D	288152638	302745248	5531	566080677	34
landmark	chr5D	297957977	322791337	5508	566080677	34
landmark	chr5D	317814656	352698631	5499	566080677	34
landmark	chr5D	333053311	386210843	5492	566080677	34
landmark	chr5D	361662895	368574348	5770	566080677	34
landmark	chr5D	382940137	386210843	5588	566080677	34
landmark	chr5D	389109222	390274567	5492	566080677	34
landmark	chr5D	389109222	390274567	5588	566080677	34
landmark	chr5D	412927681	417627745	5564	566080677	1177
landmark	chr5D	426292784	433197375	5777	566080677	987
landmark	chr5D	432869939	442702728	5547	566080677	807
landmark	chr5D	452843590	457681039	5581	566080677	809
landmark	chr5D	452843590	462670061	5545	566080677	809
landmark	chr5D	457775681	462670061	5502	566080677	410
landmark	chr5D	457775681	467604428	5546	566080677	808
landmark	chr5D	462091485	476038990	5766	566080677	674
landmark	chr5D	462361241	476038990	5717	566080677	674
landmark	chr5D	462746297	467604428	5565	566080677	410
landmark	chr5D	462746297	467604428	5586	566080677	410
landmark	chr5D	477829390	487599882	5502	566080677	410
landmark	chr5D	497774077	501216904	5585	566080677	1273
landmark	chr5D	497774077	501774724	5780	566080677	1273
landmark	chr6A	56821	3774077	6036	618079260	377
landmark	chr6A	56821	3774077	5995	618079260	377
landmark	chr6A	56821	3774077	6047	618079260	377
landmark	chr6A	56821	34071396	5973	618079260	377
landmark	chr6A	25472841	27013286	6045	618079260	377
landmark	chr6A	25472841	27013286	6042	618079260	377
landmark	chr6A	30867398	34071396	6045	618079260	377
landmark	chr6A	30867398	34071396	6042	618079260	377
landmark	chr6A	60971892	65866066	6043	618079260	1174
landmark	chr6A	91291544	95795826	6012	618079260	778
landmark	chr6A	116336395	160476762	5966	618079260	287
landmark	chr6A	569118777	574819132	6205	618079260	1063
landmark	chr6A	586981278	592013862	6046	618079260	311
landmark	chr6A	596889129	601033113	6041	618079260	3
landmark	chr6A	596889129	601033113	6044	618079260	3
landmark	chr6A	601133506	610412979	6011	618079260	860
